v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x7fff7581f246,680,0,0x0,4
tick,0x7fff759e9f81,1658,0,0x0,4
tick,0x100694cd2,2973,0,0x0,4
current-time,11647125
current-time,11647142
current-time,11647159
current-time,11647189
current-time,11647210
current-time,11647301
current-time,11647336
current-time,11647358
current-time,11647391
tick,0x5f4d4ceca90,11647427,0,0x5f4d4cbf9ce,0,0x7bffd353f70,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11647453
current-time,11647516
current-time,11647569
current-time,11647598
current-time,11647616
current-time,11647668
current-time,11647690
current-time,11647720
current-time,11647737
current-time,11647753
current-time,11647779
current-time,11647794
current-time,11647879
current-time,11647915
current-time,11647936
current-time,11647965
current-time,11647999
current-time,11648029
current-time,11648057
current-time,11648090
current-time,11648108
current-time,11648165
current-time,11648193
current-time,11648227
current-time,11648244
current-time,11648264
current-time,11648292
current-time,11648310
current-time,11648437
current-time,11648475
current-time,11648498
current-time,11648534
current-time,11648550
current-time,11648582
current-time,11648612
current-time,11648635
current-time,11648649
tick,0x5f4d4ce76c9,11648685,0,0x5f4d4cbf9ce,0,0x7bfe0474d20,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3543df,0x7bffd3537ea,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11648720
current-time,11648752
current-time,11648798
current-time,11648823
current-time,11648856
current-time,11648892
current-time,11648933
current-time,11649044
current-time,11649078
current-time,11649100
current-time,11649132
current-time,11649148
current-time,11649178
current-time,11649207
current-time,11649230
current-time,11649245
current-time,11649297
current-time,11649319
current-time,11649350
current-time,11649367
current-time,11649386
current-time,11649418
current-time,11649433
current-time,11649677
current-time,11649711
current-time,11649732
current-time,11649763
current-time,11649778
current-time,11649806
current-time,11649838
tick,0x5f4d4cfc720,11649890,0,0x5f4d4cbf9ce,0,0x7bff3926bd6,0x5f4d4d8be53,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fea,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11649920
current-time,11649940
current-time,11649999
current-time,11650022
current-time,11650055
current-time,11650073
current-time,11650094
current-time,11650122
current-time,11650137
current-time,11650232
current-time,11650264
current-time,11650285
current-time,11650314
current-time,11650328
current-time,11650355
current-time,11650382
current-time,11650404
current-time,11650440
current-time,11650533
current-time,11650562
current-time,11650598
current-time,11650624
current-time,11650646
current-time,11650682
current-time,11650699
current-time,11650789
current-time,11650821
current-time,11650842
current-time,11650873
current-time,11650888
current-time,11650919
current-time,11650957
current-time,11650994
tick,0x7fff758292c2,11651021,0,0x7fff7576a796,0,0x10023124a,0x7bffd3537b8,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11651044
current-time,11651104
current-time,11651126
current-time,11651157
current-time,11651173
current-time,11651196
current-time,11651224
current-time,11651239
current-time,11651349
current-time,11651383
current-time,11651406
current-time,11651438
current-time,11651454
current-time,11651502
current-time,11651534
current-time,11651557
current-time,11651574
current-time,11651623
current-time,11651648
current-time,11651678
current-time,11651694
current-time,11651708
current-time,11651740
current-time,11651754
current-time,11651832
current-time,11651863
current-time,11651882
current-time,11651911
current-time,11651926
current-time,11651956
current-time,11651986
current-time,11652009
current-time,11652024
current-time,11652078
current-time,11652100
current-time,11652131
current-time,11652149
current-time,11652164
tick,0x7fff758292c2,11652189,0,0x7fff7576a796,0,0x10023124a,0x7bfe0475fe4,0x7bfe0474a1d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd343797,0x7bffd34c30e,0x7bffd358dfa,0x7bff3927345,0x7bff3926d39,0x7bffd34d5b4,0x7bffd34ce90
current-time,11652206
current-time,11652223
current-time,11652307
current-time,11652337
current-time,11652357
current-time,11652385
current-time,11652400
current-time,11652435
current-time,11652468
current-time,11652490
current-time,11652550
current-time,11652600
current-time,11652621
current-time,11652651
current-time,11652667
current-time,11652681
current-time,11652707
current-time,11652721
current-time,11652798
current-time,11652827
current-time,11652846
current-time,11652877
current-time,11652898
current-time,11652950
current-time,11652981
current-time,11653005
current-time,11653023
current-time,11653071
current-time,11653092
current-time,11653121
current-time,11653136
current-time,11653151
current-time,11653176
current-time,11653191
current-time,11653269
current-time,11653298
current-time,11653317
current-time,11653345
current-time,11653360
current-time,11653389
current-time,11653417
tick,0x5f4d4cf44de,11653443,0,0x16,0,0x7bfe0475ff1,0x7bfe0474a1d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3543df,0x7bffd353fea,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11653457
current-time,11653474
current-time,11653520
current-time,11653540
current-time,11653570
current-time,11653585
current-time,11653600
current-time,11653624
current-time,11653639
current-time,11653714
current-time,11653743
current-time,11653763
current-time,11653791
current-time,11653806
current-time,11653836
current-time,11653865
current-time,11653887
current-time,11653902
current-time,11653947
current-time,11653967
current-time,11653996
current-time,11654011
current-time,11654026
current-time,11654306
current-time,11654329
current-time,11654416
current-time,11654447
current-time,11654468
current-time,11654497
current-time,11654512
current-time,11654545
current-time,11654577
current-time,11654601
current-time,11654617
current-time,11654667
tick,0x1005315f6,11654701,0,0x104801420,0,0x100651e71,0x5f4d4c59a1f,0x5f4d4d89bbd,0x7bfe046fae9,0x7bffd3543df,0x7bffd3555ce,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11654716
current-time,11654753
current-time,11654769
current-time,11654791
current-time,11654821
current-time,11654837
current-time,11654919
current-time,11654950
current-time,11654971
current-time,11655000
current-time,11655016
current-time,11655044
current-time,11655073
current-time,11655096
current-time,11655110
current-time,11655159
current-time,11655180
current-time,11655210
current-time,11655226
current-time,11655245
current-time,11655273
current-time,11655289
current-time,11655367
current-time,11655397
current-time,11655417
tick,0x7fff758292c2,11655960,0,0x7fff7576a796,2,0x100633162,0x7bfe047630e,0x7bfe0474a5d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3536c4,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
tick,0x7fff758292c2,11657201,0,0x7fff7576a796,2,0x100633162,0x7bfe047630e,0x7bfe0474a5d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3536c4,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
tick,0x7fff758292c2,11658497,0,0x7fff7576a796,2,0x100633162,0x7bfe047630e,0x7bfe0474a5d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3536c4,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
code-creation,LazyCompile,1,11658618,0x5f4d4d8c420,1596,"emit events.js:156:44",0x7bfbf1bc170,*
current-time,11658666
current-time,11658686
current-time,11658724
current-time,11658758
current-time,11658782
current-time,11658816
current-time,11658916
current-time,11658940
current-time,11658978
current-time,11658995
current-time,11659010
current-time,11659037
current-time,11659052
current-time,11659136
current-time,11659168
current-time,11659187
current-time,11659215
current-time,11659230
current-time,11659258
current-time,11659285
current-time,11659307
current-time,11659324
current-time,11659371
current-time,11659391
current-time,11659419
current-time,11659434
current-time,11659448
current-time,11659471
current-time,11659487
current-time,11659562
tick,0x7fff758292c2,11659597,0,0x7fff7576a796,0,0x10023124a,0x7bffd34d434,0x7bffd34ce90
current-time,11659618
current-time,11659650
current-time,11659688
current-time,11659705
current-time,11659736
current-time,11659765
current-time,11659787
current-time,11659802
current-time,11659851
current-time,11659872
current-time,11659902
current-time,11659917
current-time,11659932
current-time,11659956
current-time,11659973
current-time,11660055
current-time,11660087
current-time,11660107
current-time,11660136
current-time,11660151
current-time,11660179
current-time,11660207
current-time,11660234
current-time,11660249
current-time,11660295
current-time,11660315
current-time,11660345
current-time,11660360
current-time,11660374
current-time,11660398
current-time,11660417
current-time,11660492
current-time,11660523
current-time,11660543
current-time,11660570
current-time,11660585
current-time,11660613
current-time,11660640
current-time,11660662
current-time,11660675
tick,0x10069fb25,11660707,0,0x7ffeefbf4700,0,0x100244900,0x7bfe0477f6d,0x7bfe0477cc4,0x7bfe0477886,0x7bfe0474c6f,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x7bfe046fae9,0x7bffd3543df,0x7bffd3537ea,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11660741
current-time,11660763
current-time,11660794
current-time,11660811
current-time,11660834
current-time,11660867
current-time,11660882
current-time,11660958
current-time,11660988
current-time,11661008
current-time,11661053
current-time,11661070
current-time,11661099
current-time,11661127
current-time,11661149
current-time,11661163
current-time,11661211
current-time,11661231
current-time,11661258
current-time,11661274
current-time,11661288
current-time,11661313
current-time,11661328
current-time,11661591
current-time,11661623
current-time,11661644
current-time,11661674
current-time,11661690
current-time,11661718
tick,0x0,11661851,0,0x0,3
current-time,11661943
current-time,11661975
current-time,11661990
current-time,11662039
current-time,11662060
current-time,11662095
current-time,11662111
current-time,11662126
current-time,11662153
current-time,11662167
current-time,11662247
current-time,11662278
current-time,11662299
current-time,11662327
current-time,11662342
current-time,11662370
current-time,11662398
current-time,11662421
current-time,11662435
current-time,11662483
tick,0x7fff757633c1,11663139,0,0x7fffae1f61a8,2,0x100633162,0x7bffd357cbe,0x7bffd355593,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
code-creation,LazyCompile,1,11663222,0x5f4d4d8ca60,825,"target.(anonymous function) /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/winston/lib/winston/common.js:51:30",0x7bf0c3bd770,*
current-time,11663253
current-time,11663287
current-time,11663303
current-time,11663318
current-time,11663345
current-time,11663360
current-time,11663439
current-time,11663469
current-time,11663488
current-time,11663516
current-time,11663531
current-time,11663557
current-time,11663584
current-time,11663607
current-time,11663620
current-time,11663670
current-time,11663966
current-time,11664007
current-time,11664023
current-time,11664043
current-time,11664073
current-time,11664088
current-time,11664181
tick,0x5f4d4cd3614,11664206,0,0x5f4d4ced720,0,0x7bfe0471144,0x5f4d4c594da,0x5f4d4d89bbd,0x5f4d4d8ccb0,0x7bffd352203,0x7bffd351f39,0x5f4d4d8c851,0x7bffd34ce76
current-time,11664227
current-time,11664257
current-time,11664295
current-time,11664311
current-time,11664342
current-time,11664369
current-time,11664392
current-time,11664410
current-time,11664460
current-time,11664480
current-time,11664510
current-time,11664526
current-time,11664546
current-time,11664573
current-time,11664587
current-time,11664666
current-time,11664697
current-time,11664716
current-time,11664743
current-time,11664757
current-time,11664783
tick,0x7fff758292c2,11665476,0,0x7fff7576a796,2,0x100633162,0x7bfe0478ffe,0x5f4d4d8bda1,0x7bfe0473bd4,0x5f4d4d8a570,0x5f4d4d8ccb0,0x7bffd3543df,0x7bffd353fcd,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
tick,0x7fff758292c2,11666712,0,0x7fff7576a796,2,0x100633162,0x7bfe0478ffe,0x5f4d4d8bda1,0x7bfe0473bd4,0x5f4d4d8a570,0x5f4d4d8ccb0,0x7bffd3543df,0x7bffd353fcd,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
code-creation,LazyCompile,1,11667396,0x5f4d4d8cda0,1336,"getEntries perf_hooks.js:226:13",0x7bff3938660,*
current-time,11667435
current-time,11667467
current-time,11667483
current-time,11667539
current-time,11667560
current-time,11667591
current-time,11667607
current-time,11667621
current-time,11667645
current-time,11667667
current-time,11667748
current-time,11667778
current-time,11667797
current-time,11667825
current-time,11667839
current-time,11667867
current-time,11667894
current-time,11667917
current-time,11667931
current-time,11667990
tick,0x5f4d4cf48a5,11668011,0,0x16,0,0x7bf8877a1a9,0x7bf88779b4e,0x7bf78808c05,0x7bffd35556f,0x7bffd3552cc,0x7bffd35490b,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11668030
current-time,11668073
current-time,11668090
current-time,11668108
current-time,11668136
current-time,11668152
current-time,11668237
current-time,11668268
current-time,11668289
current-time,11668319
current-time,11668333
current-time,11668402
current-time,11668448
current-time,11668475
current-time,11668491
current-time,11668543
current-time,11668563
current-time,11668596
current-time,11668613
current-time,11668629
current-time,11668655
current-time,11668674
current-time,11668821
current-time,11668855
current-time,11668876
current-time,11668910
current-time,11668932
current-time,11669000
tick,0x5f4d4ce7c8f,11669056,0,0x5f4d4cbf9ce,0,0x7bfe0474c7a,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x5f4d4d8ccb0,0x7bffd3543df,0x7bffd353fcd,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11669105
current-time,11669142
current-time,11669163
current-time,11669258
current-time,11669283
current-time,11669317
current-time,11669334
current-time,11669349
current-time,11669374
current-time,11669390
current-time,11669474
current-time,11669505
current-time,11669524
current-time,11669553
current-time,11669569
current-time,11669596
current-time,11669624
current-time,11669647
current-time,11669661
current-time,11669713
current-time,11669732
current-time,11669762
current-time,11669778
current-time,11669791
current-time,11669816
current-time,11669831
current-time,11669907
current-time,11669936
current-time,11669955
current-time,11669984
current-time,11669998
current-time,11670025
current-time,11670052
current-time,11670074
current-time,11670092
current-time,11670140
current-time,11670160
current-time,11670189
current-time,11670205
current-time,11670219
current-time,11670243
current-time,11670259
current-time,11670355
tick,0x0,11670379,0,0x0,3
current-time,11670401
current-time,11670431
current-time,11670470
current-time,11670487
current-time,11670518
current-time,11670548
current-time,11670572
current-time,11670588
current-time,11670641
current-time,11670732
current-time,11670809
current-time,11670830
current-time,11670851
current-time,11670889
current-time,11670905
current-time,11670993
current-time,11671025
current-time,11671046
current-time,11671076
current-time,11671092
current-time,11671121
current-time,11671176
current-time,11671218
current-time,11671237
current-time,11671309
current-time,11671333
current-time,11671370
current-time,11671391
current-time,11671410
current-time,11671446
current-time,11671467
current-time,11671552
current-time,11671587
current-time,11671607
tick,0x5f4d4cbf9ce,11671638,0,0x7bffef3afc1,0,0x7bfe0474a1d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x5f4d4d8ccb0,0x7bffd3536c4,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11671660
current-time,11671682
current-time,11671721
current-time,11671757
current-time,11671783
current-time,11671798
current-time,11671846
current-time,11671866
current-time,11671911
current-time,11671929
current-time,11671949
current-time,11671978
current-time,11671991
current-time,11672088
current-time,11672125
current-time,11672152
current-time,11672183
current-time,11672203
current-time,11672246
current-time,11672281
current-time,11672308
current-time,11672344
current-time,11672431
current-time,11672456
current-time,11672489
current-time,11672505
current-time,11672524
current-time,11672552
current-time,11672567
current-time,11672649
current-time,11672682
current-time,11672701
current-time,11672731
current-time,11672752
current-time,11672793
current-time,11672828
current-time,11672859
current-time,11672875
tick,0x7fff758292c2,11672903,0,0x7fff7576a796,0,0x10023124a,0x7bfe0475fe4,0x7bfe0474a1d,0x5f4d4d8b3f0,0x7bfe0473bd4,0x5f4d4d8a570,0x5f4d4d8ccb0,0x7bffd3543df,0x7bffd3537ea,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11672954
current-time,11672979
current-time,11673017
current-time,11673038
current-time,11673057
current-time,11673088
current-time,11673107
current-time,11673212
current-time,11673246
current-time,11673271
current-time,11673308
current-time,11673327
current-time,11673358
current-time,11673392
current-time,11673416
current-time,11673435
current-time,11673489
current-time,11673509
current-time,11673540
current-time,11673555
current-time,11673576
current-time,11673612
current-time,11673632
current-time,11673722
current-time,11673757
current-time,11673783
current-time,11673818
current-time,11673841
current-time,11673877
tick,0x10021dfcd,11673931,0,0x7bffef77091,0,0x10021d992,0x5f4d4d8cc1d,0x7bffd3543df,0x7bffd353fea,0x5f4d4c57d30,0x7bffd3536d9,0x5f4d4c7964b,0x7bfe046cfbf,0x1007a7e36,0x7bffd34d584,0x7bffd34ce90
current-time,11673957
current-time,11674023
current-time,11674045
current-time,11674102
current-time,11674123
current-time,11674156
current-time,11674172
current-time,11674188
current-time,11674213
current-time,11674228
current-time,11674491
current-time,11674527
current-time,11674548
current-time,11674579
current-time,11674594
current-time,11674623
current-time,11674651
current-time,11674673
current-time,11674686
current-time,11674734
current-time,11674753
current-time,11674783
current-time,11674798
current-time,11674814
current-time,11674849
current-time,11674866
tick,0x100514493,11674962,0,0x105802820,0,0x1002409de,0x7bffd3521ec,0x7bffd351f39,0x5f4d4d8c851,0x7bffd34ce76
current-time,11674985
current-time,11675016
current-time,11675035
current-time,11675065
current-time,11675079
current-time,11675107
current-time,11675133
current-time,11675156
current-time,11675168
current-time,11675220
current-time,11675243
current-time,11675281
current-time,11675300
current-time,11675341
current-time,11675381
current-time,11675399
current-time,11675488
current-time,11675521
current-time,11675542
current-time,11675572
current-time,11675587
current-time,11675615
current-time,11675643
current-time,11675664
current-time,11675678
current-time,11675726
current-time,11675744
current-time,11675775
current-time,11675795
current-time,11675810
current-time,11675842
current-time,11675857
current-time,11675968
current-time,11676015
tick,0x0,11676036,0,0x0,3
current-time,11676052
current-time,11676089
current-time,11676106
current-time,11676137
current-time,11676165
current-time,11676194
current-time,11676208
current-time,11676258
current-time,11676344
current-time,11676389
current-time,11676405
current-time,11676421
current-time,11676449
current-time,11676465
current-time,11676564
current-time,11676596
current-time,11676616
current-time,11676647
current-time,11676662
current-time,11676690
current-time,11676719
current-time,11676743
current-time,11676762
current-time,11676843
current-time,11676886
current-time,11676929
current-time,11676946
current-time,11676966
current-time,11676995
current-time,11677013
tick,0x10799d364,11677072,0,0x0,4
current-time,11677131
current-time,11677165
current-time,11677187
current-time,11677217
current-time,11677231
current-time,11677258
current-time,11677291
current-time,11677318
current-time,11677337
current-time,11677399
current-time,11677421
current-time,11677453
current-time,11677472
current-time,11677486
current-time,11677549
current-time,11677571
