v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
profiler,"begin",1000
tick,0x10398d9d8,734,0,0x0,4
tick,0x7fff759ea04f,1936,0,0x0,4
tick,0x1003df714,3196,0,0x0,4
timer-event-end,"V8.External",512771
timer-event-start,"V8.External",512778
timer-event-end,"V8.External",512783
timer-event-start,"V8.External",512790
timer-event-end,"V8.External",512795
timer-event-start,"V8.External",512801
timer-event-end,"V8.External",512807
timer-event-start,"V8.External",512813
timer-event-end,"V8.External",512819
timer-event-start,"V8.External",512825
timer-event-end,"V8.External",512831
timer-event-start,"V8.External",512837
timer-event-end,"V8.External",512842
timer-event-start,"V8.External",512849
timer-event-end,"V8.External",512854
timer-event-start,"V8.External",512861
timer-event-end,"V8.External",512866
timer-event-start,"V8.External",512873
timer-event-end,"V8.External",512878
timer-event-start,"V8.External",512884
timer-event-end,"V8.External",512890
timer-event-start,"V8.External",512896
timer-event-end,"V8.External",512902
timer-event-start,"V8.External",512908
timer-event-end,"V8.External",512914
timer-event-start,"V8.External",512920
timer-event-end,"V8.External",512926
timer-event-start,"V8.External",512932
timer-event-end,"V8.External",512938
timer-event-start,"V8.External",512944
timer-event-end,"V8.External",512949
timer-event-start,"V8.External",512956
timer-event-end,"V8.External",512961
timer-event-start,"V8.External",512968
timer-event-end,"V8.External",512973
timer-event-start,"V8.External",512980
timer-event-end,"V8.External",513000
timer-event-start,"V8.External",513007
timer-event-end,"V8.External",513013
timer-event-start,"V8.External",513019
timer-event-end,"V8.External",513025
timer-event-start,"V8.External",513031
timer-event-end,"V8.External",513037
timer-event-start,"V8.External",513043
timer-event-end,"V8.External",513048
timer-event-start,"V8.External",513054
timer-event-end,"V8.External",513060
timer-event-start,"V8.External",513066
timer-event-end,"V8.External",513072
timer-event-start,"V8.External",513078
timer-event-end,"V8.External",513083
timer-event-start,"V8.External",513090
timer-event-end,"V8.External",513095
timer-event-start,"V8.External",513101
timer-event-end,"V8.External",513107
timer-event-start,"V8.External",513113
timer-event-end,"V8.External",513119
timer-event-start,"V8.External",513125
timer-event-end,"V8.External",513130
timer-event-start,"V8.External",513136
timer-event-end,"V8.External",513142
timer-event-start,"V8.External",513148
timer-event-end,"V8.External",513154
timer-event-start,"V8.External",513160
timer-event-end,"V8.External",513166
timer-event-start,"V8.External",513172
timer-event-end,"V8.External",513177
timer-event-start,"V8.External",513183
timer-event-end,"V8.External",513189
timer-event-start,"V8.External",513195
timer-event-end,"V8.External",513201
timer-event-start,"V8.External",513207
timer-event-end,"V8.External",513212
timer-event-start,"V8.External",513218
timer-event-end,"V8.External",513224
timer-event-start,"V8.External",513230
timer-event-end,"V8.External",513236
timer-event-start,"V8.External",513242
timer-event-end,"V8.External",513247
timer-event-start,"V8.External",513253
timer-event-end,"V8.External",513259
timer-event-start,"V8.External",513269
timer-event-end,"V8.External",513275
timer-event-start,"V8.External",513281
timer-event-end,"V8.External",513287
timer-event-start,"V8.External",513293
timer-event-end,"V8.External",513298
timer-event-start,"V8.External",513304
timer-event-end,"V8.External",513310
timer-event-start,"V8.External",513316
timer-event-end,"V8.External",513322
timer-event-start,"V8.External",513328
timer-event-end,"V8.External",513333
timer-event-start,"V8.External",513339
timer-event-end,"V8.External",513345
timer-event-start,"V8.External",513351
timer-event-end,"V8.External",513357
timer-event-start,"V8.External",513363
timer-event-end,"V8.External",513369
timer-event-start,"V8.External",513375
timer-event-end,"V8.External",513380
timer-event-start,"V8.External",513386
timer-event-end,"V8.External",513392
timer-event-start,"V8.External",513398
timer-event-end,"V8.External",513404
timer-event-start,"V8.External",513410
timer-event-end,"V8.External",513416
timer-event-start,"V8.External",513422
timer-event-end,"V8.External",513428
timer-event-start,"V8.External",513434
timer-event-end,"V8.External",513439
timer-event-start,"V8.External",513445
timer-event-end,"V8.External",513451
timer-event-start,"V8.External",513457
timer-event-end,"V8.External",513462
timer-event-start,"V8.External",513469
timer-event-end,"V8.External",513474
timer-event-start,"V8.External",513480
timer-event-end,"V8.External",513486
timer-event-start,"V8.External",513492
timer-event-end,"V8.External",513497
timer-event-start,"V8.External",513504
timer-event-end,"V8.External",513509
timer-event-start,"V8.External",513515
timer-event-end,"V8.External",513521
timer-event-start,"V8.External",513527
timer-event-end,"V8.External",513533
timer-event-start,"V8.External",513539
timer-event-end,"V8.External",513545
timer-event-start,"V8.External",513551
timer-event-end,"V8.External",513556
timer-event-start,"V8.External",513562
timer-event-end,"V8.External",513568
timer-event-start,"V8.External",513574
timer-event-end,"V8.External",513580
timer-event-start,"V8.External",513586
timer-event-end,"V8.External",513592
timer-event-start,"V8.External",513598
timer-event-end,"V8.External",513603
timer-event-start,"V8.External",513610
timer-event-end,"V8.External",513615
timer-event-start,"V8.External",513621
timer-event-end,"V8.External",513627
timer-event-start,"V8.External",513645
timer-event-end,"V8.External",513651
timer-event-start,"V8.External",513657
timer-event-end,"V8.External",513663
timer-event-start,"V8.External",513669
timer-event-end,"V8.External",513675
timer-event-start,"V8.External",513681
timer-event-end,"V8.External",513686
timer-event-start,"V8.External",513693
timer-event-end,"V8.External",513698
timer-event-start,"V8.External",513704
timer-event-end,"V8.External",513710
timer-event-start,"V8.External",513716
timer-event-end,"V8.External",513722
timer-event-start,"V8.External",513728
timer-event-end,"V8.External",513733
timer-event-start,"V8.External",513739
timer-event-end,"V8.External",513745
timer-event-start,"V8.External",513751
timer-event-end,"V8.External",513757
timer-event-start,"V8.External",513763
timer-event-end,"V8.External",513769
timer-event-start,"V8.External",513775
timer-event-end,"V8.External",513780
timer-event-start,"V8.External",513787
timer-event-end,"V8.External",513792
timer-event-start,"V8.External",513798
timer-event-end,"V8.External",513804
timer-event-start,"V8.External",513810
timer-event-end,"V8.External",513818
timer-event-start,"V8.External",513825
timer-event-end,"V8.External",513830
timer-event-start,"V8.External",513837
timer-event-end,"V8.External",513842
timer-event-start,"V8.External",513849
timer-event-end,"V8.External",513854
timer-event-start,"V8.External",513872
tick,0x3122229eca7d,513886,0,0x3122229bf9ce,0,0x206310e43b0e,0x206310e4394f,0x206310e436bc,0x206310e42b56
timer-event-end,"V8.External",513905
timer-event-start,"V8.External",513916
timer-event-end,"V8.External",513923
timer-event-start,"V8.External",513931
timer-event-end,"V8.External",513937
timer-event-start,"V8.External",513944
timer-event-end,"V8.External",513950
timer-event-start,"V8.External",513956
timer-event-end,"V8.External",513962
timer-event-start,"V8.External",513969
timer-event-end,"V8.External",513974
timer-event-start,"V8.External",513981
timer-event-end,"V8.External",513987
timer-event-start,"V8.External",513993
timer-event-end,"V8.External",513998
timer-event-start,"V8.External",514005
timer-event-end,"V8.External",514011
timer-event-start,"V8.External",514017
timer-event-end,"V8.External",514022
timer-event-start,"V8.External",514029
timer-event-end,"V8.External",514035
timer-event-start,"V8.External",514041
timer-event-end,"V8.External",514047
timer-event-start,"V8.External",514053
timer-event-end,"V8.External",514059
timer-event-start,"V8.External",514065
timer-event-end,"V8.External",514070
timer-event-start,"V8.External",514077
timer-event-end,"V8.External",514082
timer-event-start,"V8.External",514089
timer-event-end,"V8.External",514094
timer-event-start,"V8.External",514101
timer-event-end,"V8.External",514106
timer-event-start,"V8.External",514112
timer-event-end,"V8.External",514118
timer-event-start,"V8.External",514125
timer-event-end,"V8.External",514130
timer-event-start,"V8.External",514136
timer-event-end,"V8.External",514142
timer-event-start,"V8.External",514148
timer-event-end,"V8.External",514154
timer-event-start,"V8.External",514160
timer-event-end,"V8.External",514166
timer-event-start,"V8.External",514172
timer-event-end,"V8.External",514178
timer-event-start,"V8.External",514184
timer-event-end,"V8.External",514190
timer-event-start,"V8.External",514196
timer-event-end,"V8.External",514202
timer-event-start,"V8.External",514208
timer-event-end,"V8.External",514214
timer-event-start,"V8.External",514220
timer-event-end,"V8.External",514226
timer-event-start,"V8.External",514232
timer-event-end,"V8.External",514238
timer-event-start,"V8.External",514244
timer-event-end,"V8.External",514250
timer-event-start,"V8.External",514256
timer-event-end,"V8.External",514262
timer-event-start,"V8.External",514268
timer-event-end,"V8.External",514274
timer-event-start,"V8.External",514280
timer-event-end,"V8.External",514286
timer-event-start,"V8.External",514292
timer-event-end,"V8.External",514298
timer-event-start,"V8.External",514304
timer-event-end,"V8.External",514309
timer-event-start,"V8.External",514316
timer-event-end,"V8.External",514336
timer-event-start,"V8.External",514343
timer-event-end,"V8.External",514349
timer-event-start,"V8.External",514355
timer-event-end,"V8.External",514361
timer-event-start,"V8.External",514367
timer-event-end,"V8.External",514373
timer-event-start,"V8.External",514379
timer-event-end,"V8.External",514385
timer-event-start,"V8.External",514391
timer-event-end,"V8.External",514396
timer-event-start,"V8.External",514403
timer-event-end,"V8.External",514408
timer-event-start,"V8.External",514414
timer-event-end,"V8.External",514420
timer-event-start,"V8.External",514426
timer-event-end,"V8.External",514432
timer-event-start,"V8.External",514438
timer-event-end,"V8.External",514444
timer-event-start,"V8.External",514450
timer-event-end,"V8.External",514455
timer-event-start,"V8.External",514461
timer-event-end,"V8.External",514467
timer-event-start,"V8.External",514473
timer-event-end,"V8.External",514479
timer-event-start,"V8.External",514485
timer-event-end,"V8.External",514491
timer-event-start,"V8.External",514497
timer-event-end,"V8.External",514503
timer-event-start,"V8.External",514509
timer-event-end,"V8.External",514514
timer-event-start,"V8.External",514520
timer-event-end,"V8.External",514526
timer-event-start,"V8.External",514532
timer-event-end,"V8.External",514538
timer-event-start,"V8.External",514544
timer-event-end,"V8.External",514550
timer-event-start,"V8.External",514556
timer-event-end,"V8.External",514561
timer-event-start,"V8.External",514567
timer-event-end,"V8.External",514573
timer-event-start,"V8.External",514579
timer-event-end,"V8.External",514585
timer-event-start,"V8.External",514591
timer-event-end,"V8.External",514596
timer-event-start,"V8.External",514603
timer-event-end,"V8.External",514608
timer-event-start,"V8.External",514614
timer-event-end,"V8.External",514620
timer-event-start,"V8.External",514626
timer-event-end,"V8.External",514632
timer-event-start,"V8.External",514638
timer-event-end,"V8.External",514643
timer-event-start,"V8.External",514650
timer-event-end,"V8.External",514655
timer-event-start,"V8.External",514661
timer-event-end,"V8.External",514667
timer-event-start,"V8.External",514673
timer-event-end,"V8.External",514679
timer-event-start,"V8.External",514685
timer-event-end,"V8.External",514691
timer-event-start,"V8.External",514697
timer-event-end,"V8.External",514702
timer-event-start,"V8.External",514708
timer-event-end,"V8.External",514714
timer-event-start,"V8.External",514720
timer-event-end,"V8.External",514726
timer-event-start,"V8.External",514732
timer-event-end,"V8.External",514737
timer-event-start,"V8.External",514743
timer-event-end,"V8.External",514749
timer-event-start,"V8.External",514755
timer-event-end,"V8.External",514761
timer-event-start,"V8.External",514767
timer-event-end,"V8.External",514772
timer-event-start,"V8.External",514779
timer-event-end,"V8.External",514784
timer-event-start,"V8.External",514790
timer-event-end,"V8.External",514796
timer-event-start,"V8.External",514802
timer-event-end,"V8.External",514808
timer-event-start,"V8.External",514814
timer-event-end,"V8.External",514819
timer-event-start,"V8.External",514826
timer-event-end,"V8.External",514831
timer-event-start,"V8.External",514837
timer-event-end,"V8.External",514843
timer-event-start,"V8.External",514849
timer-event-end,"V8.External",514855
timer-event-start,"V8.External",514861
timer-event-end,"V8.External",514867
timer-event-start,"V8.External",514873
timer-event-end,"V8.External",514878
timer-event-start,"V8.External",514884
timer-event-end,"V8.External",514890
timer-event-start,"V8.External",514896
timer-event-end,"V8.External",514902
timer-event-start,"V8.External",514908
timer-event-end,"V8.External",514914
timer-event-start,"V8.External",514920
timer-event-end,"V8.External",514925
timer-event-start,"V8.External",514931
timer-event-end,"V8.External",514937
timer-event-start,"V8.External",514943
timer-event-end,"V8.External",514949
timer-event-start,"V8.External",514955
timer-event-end,"V8.External",514961
timer-event-start,"V8.External",514967
timer-event-end,"V8.External",514985
timer-event-start,"V8.External",514992
timer-event-end,"V8.External",514997
timer-event-start,"V8.External",515003
timer-event-end,"V8.External",515009
timer-event-start,"V8.External",515015
timer-event-end,"V8.External",515021
timer-event-start,"V8.External",515027
timer-event-end,"V8.External",515033
timer-event-start,"V8.External",515039
timer-event-end,"V8.External",515044
timer-event-start,"V8.External",515051
timer-event-end,"V8.External",515056
timer-event-start,"V8.External",515062
timer-event-end,"V8.External",515068
timer-event-start,"V8.External",515074
timer-event-end,"V8.External",515080
timer-event-start,"V8.External",515086
timer-event-end,"V8.External",515091
timer-event-start,"V8.External",515098
timer-event-end,"V8.External",515103
timer-event-start,"V8.External",515109
timer-event-end,"V8.External",515115
timer-event-start,"V8.External",515121
timer-event-end,"V8.External",515127
timer-event-start,"V8.External",515133
timer-event-end,"V8.External",515139
timer-event-start,"V8.External",515145
timer-event-end,"V8.External",515152
timer-event-start,"V8.External",515175
tick,0x0,515200,0,0x0,3
timer-event-end,"V8.External",515212
timer-event-start,"V8.External",515220
timer-event-end,"V8.External",515226
timer-event-start,"V8.External",515232
timer-event-end,"V8.External",515238
timer-event-start,"V8.External",515244
timer-event-end,"V8.External",515250
timer-event-start,"V8.External",515256
timer-event-end,"V8.External",515262
timer-event-start,"V8.External",515268
timer-event-end,"V8.External",515274
timer-event-start,"V8.External",515280
timer-event-end,"V8.External",515285
timer-event-start,"V8.External",515292
timer-event-end,"V8.External",515297
timer-event-start,"V8.External",515304
timer-event-end,"V8.External",515309
timer-event-start,"V8.External",515315
timer-event-end,"V8.External",515321
timer-event-start,"V8.External",515327
timer-event-end,"V8.External",515333
timer-event-start,"V8.External",515339
timer-event-end,"V8.External",515345
timer-event-start,"V8.External",515351
timer-event-end,"V8.External",515357
timer-event-start,"V8.External",515363
timer-event-end,"V8.External",515369
timer-event-start,"V8.External",515375
timer-event-end,"V8.External",515380
timer-event-start,"V8.External",515387
timer-event-end,"V8.External",515392
timer-event-start,"V8.External",515399
timer-event-end,"V8.External",515404
timer-event-start,"V8.External",515410
timer-event-end,"V8.External",515416
timer-event-start,"V8.External",515422
timer-event-end,"V8.External",515428
timer-event-start,"V8.External",515434
timer-event-end,"V8.External",515440
timer-event-start,"V8.External",515446
timer-event-end,"V8.External",515451
timer-event-start,"V8.External",515458
timer-event-end,"V8.External",515463
timer-event-start,"V8.External",515470
timer-event-end,"V8.External",515475
timer-event-start,"V8.External",515481
timer-event-end,"V8.External",515487
timer-event-start,"V8.External",515493
timer-event-end,"V8.External",515499
timer-event-start,"V8.External",515505
timer-event-end,"V8.External",515511
timer-event-start,"V8.External",515517
timer-event-end,"V8.External",515522
timer-event-start,"V8.External",515529
timer-event-end,"V8.External",515534
timer-event-start,"V8.External",515540
timer-event-end,"V8.External",515546
timer-event-start,"V8.External",515552
timer-event-end,"V8.External",515558
timer-event-start,"V8.External",515564
timer-event-end,"V8.External",515570
timer-event-start,"V8.External",515576
timer-event-end,"V8.External",515582
timer-event-start,"V8.External",515588
timer-event-end,"V8.External",515594
timer-event-start,"V8.External",515600
timer-event-end,"V8.External",515605
timer-event-start,"V8.External",515612
timer-event-end,"V8.External",515617
timer-event-start,"V8.External",515623
timer-event-end,"V8.External",515629
timer-event-start,"V8.External",515635
timer-event-end,"V8.External",515641
timer-event-start,"V8.External",515647
timer-event-end,"V8.External",515653
timer-event-start,"V8.External",515659
timer-event-end,"V8.External",515664
timer-event-start,"V8.External",515683
timer-event-end,"V8.External",515689
timer-event-start,"V8.External",515695
timer-event-end,"V8.External",515701
timer-event-start,"V8.External",515707
timer-event-end,"V8.External",515713
timer-event-start,"V8.External",515719
