v8-version,6,1,534,50,0
shared-library,"/usr/local/opt/node@8/bin/node",0x100002800,0x100843776,0
shared-library,"/usr/local/opt/icu4c/lib/libicui18n.60.dylib",0x101a8ff20,0x101bb9d39,4322811904
shared-library,"/usr/local/opt/icu4c/lib/libicuuc.60.dylib",0x101ceeb20,0x101d9f210,4325298176
shared-library,"/usr/local/opt/icu4c/lib/libicudata.60.2.dylib",0x101e649f0,0x101e649f0,4326830080
shared-library,"/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation",0x7fff4d84a860,0x7fff4da3d9ac,634572800
shared-library,"/usr/lib/libSystem.B.dylib",0x7fff733f394a,0x7fff733f3b2e,634572800
shared-library,"/usr/lib/libc++.1.dylib",0x7fff73627f40,0x7fff7366f2b0,634572800
shared-library,"/usr/lib/system/libcache.dylib",0x7fff7556eb08,0x7fff7557156d,634572800
shared-library,"/usr/lib/system/libcommonCrypto.dylib",0x7fff75573c14,0x7fff7557cde1,634572800
shared-library,"/usr/lib/system/libcompiler_rt.dylib",0x7fff7557eef4,0x7fff75583a8b,634572800
shared-library,"/usr/lib/system/libcopyfile.dylib",0x7fff7558709c,0x7fff7558e2dc,634572800
shared-library,"/usr/lib/system/libcorecrypto.dylib",0x7fff75590e80,0x7fff755f5ab9,634572800
shared-library,"/usr/lib/system/libdispatch.dylib",0x7fff7569ea08,0x7fff756c99fe,634572800
shared-library,"/usr/lib/system/libdyld.dylib",0x7fff756d8014,0x7fff756f0410,634572800
shared-library,"/usr/lib/system/libkeymgr.dylib",0x7fff756f5a51,0x7fff756f5e80,634572800
shared-library,"/usr/lib/system/liblaunch.dylib",0x7fff75703fc0,0x7fff75703fc0,634572800
shared-library,"/usr/lib/system/libmacho.dylib",0x7fff757046e8,0x7fff757089dc,634572800
shared-library,"/usr/lib/system/libquarantine.dylib",0x7fff7570a26e,0x7fff7570bb42,634572800
shared-library,"/usr/lib/system/libremovefile.dylib",0x7fff7570c944,0x7fff7570dc73,634572800
shared-library,"/usr/lib/system/libsystem_asl.dylib",0x7fff7570f748,0x7fff75724150,634572800
shared-library,"/usr/lib/system/libsystem_blocks.dylib",0x7fff7572685d,0x7fff75726d0e,634572800
shared-library,"/usr/lib/system/libsystem_c.dylib",0x7fff75728100,0x7fff757a918f,634572800
shared-library,"/usr/lib/system/libsystem_configuration.dylib",0x7fff757b1e04,0x7fff757b46c0,634572800
shared-library,"/usr/lib/system/libsystem_coreservices.dylib",0x7fff757b62d0,0x7fff757b83eb,634572800
shared-library,"/usr/lib/system/libsystem_darwin.dylib",0x7fff757b9fda,0x7fff757bac44,634572800
shared-library,"/usr/lib/system/libsystem_dnssd.dylib",0x7fff757bbf3c,0x7fff757c04cd,634572800
shared-library,"/usr/lib/system/libsystem_info.dylib",0x7fff757c31f0,0x7fff7580841e,634572800
shared-library,"/usr/lib/system/libsystem_m.dylib",0x7fff75834140,0x7fff75864143,634572800
shared-library,"/usr/lib/system/libsystem_malloc.dylib",0x7fff75880250,0x7fff7589931f,634572800
shared-library,"/usr/lib/system/libsystem_network.dylib",0x7fff758a0b70,0x7fff759a2038,634572800
shared-library,"/usr/lib/system/libsystem_networkextension.dylib",0x7fff759d0cff,0x7fff759d882e,634572800
shared-library,"/usr/lib/system/libsystem_notify.dylib",0x7fff759dc148,0x7fff759e483e,634572800
shared-library,"/usr/lib/system/libsystem_sandbox.dylib",0x7fff759fa040,0x7fff759fc52d,634572800
shared-library,"/usr/lib/system/libsystem_secinit.dylib",0x7fff759fda1f,0x7fff759fe588,634572800
shared-library,"/usr/lib/system/libsystem_kernel.dylib",0x7fff7580cf10,0x7fff7582a75d,634572800
shared-library,"/usr/lib/system/libsystem_platform.dylib",0x7fff759e5820,0x7fff759eb38d,634572800
shared-library,"/usr/lib/system/libsystem_pthread.dylib",0x7fff759edf78,0x7fff759f610e,634572800
shared-library,"/usr/lib/system/libsystem_symptoms.dylib",0x7fff759ff938,0x7fff75a0531e,634572800
shared-library,"/usr/lib/system/libsystem_trace.dylib",0x7fff75a08094,0x7fff75a17c8d,634572800
shared-library,"/usr/lib/system/libunwind.dylib",0x7fff75a1c96c,0x7fff75a212a7,634572800
shared-library,"/usr/lib/system/libxpc.dylib",0x7fff75a239c0,0x7fff75a4483e,634572800
shared-library,"/usr/lib/closure/libclosured.dylib",0x7fff72eb8e80,0x7fff72ee3689,634572800
shared-library,"/usr/lib/libobjc.A.dylib",0x7fff74aab000,0x7fff74acc65a,634572800
shared-library,"/usr/lib/libc++abi.dylib",0x7fff7367f600,0x7fff7369dd64,634572800
shared-library,"/usr/lib/libDiagnosticMessagesClient.dylib",0x7fff7307cf08,0x7fff7307d90c,634572800
shared-library,"/usr/lib/libicucore.A.dylib",0x7fff74152fd4,0x7fff7430a2e6,634572800
shared-library,"/usr/lib/libz.1.dylib",0x7fff754c12d0,0x7fff754ccbe5,634572800
tick,0x10c0baabf,646,0,0x0,4
profiler,"begin",1000
tick,0x7fff759ea060,1930,0,0x0,4
tick,0x7fff759e9f49,2969,0,0x0,4
current-time,971717
current-time,971727
timer-event-start,"V8.External",971743
timer-event-end,"V8.External",971752
timer-event-start,"V8.External",971761
timer-event-end,"V8.External",971771
current-time,971790
timer-event-start,"V8.External",971805
timer-event-end,"V8.External",971820
current-time,971837
current-time,971860
timer-event-start,"V8.External",971884
timer-event-end,"V8.External",971894
timer-event-start,"V8.External",971902
timer-event-end,"V8.External",971914
timer-event-start,"V8.External",971922
timer-event-end,"V8.External",971942
current-time,971964
timer-event-start,"V8.External",971986
timer-event-end,"V8.External",971995
timer-event-start,"V8.External",972006
timer-event-end,"V8.External",972017
timer-event-start,"V8.External",972025
timer-event-end,"V8.External",972041
current-time,972054
current-time,972073
timer-event-start,"V8.External",972095
timer-event-end,"V8.External",972108
timer-event-start,"V8.External",972120
timer-event-end,"V8.External",972132
timer-event-start,"V8.External",972142
timer-event-end,"V8.External",972164
tick,0x100475b18,972250,0,0x106000a58,0,0x10065bed5,0x1c8e37697711,0x2b5e6cbd0446,0x1c8e3778afd3,0x2b5e6cbf0459,0x2b5e6cbf2430,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
current-time,972279
timer-event-start,"V8.External",972322
timer-event-end,"V8.External",972337
timer-event-start,"V8.External",972362
timer-event-end,"V8.External",972382
timer-event-start,"V8.External",972395
timer-event-end,"V8.External",972418
current-time,972441
current-time,972457
timer-event-start,"V8.External",972490
timer-event-end,"V8.External",972505
timer-event-start,"V8.External",972542
timer-event-end,"V8.External",972564
current-time,972593
timer-event-start,"V8.External",972611
timer-event-end,"V8.External",972647
current-time,972675
current-time,972707
timer-event-start,"V8.External",972759
timer-event-end,"V8.External",972777
timer-event-start,"V8.External",972794
timer-event-end,"V8.External",972811
timer-event-start,"V8.External",972830
timer-event-end,"V8.External",972864
current-time,972915
timer-event-start,"V8.External",972954
timer-event-end,"V8.External",972967
timer-event-start,"V8.External",972979
timer-event-end,"V8.External",972991
timer-event-start,"V8.External",973001
timer-event-end,"V8.External",973018
current-time,973033
current-time,973061
timer-event-start,"V8.External",973093
timer-event-end,"V8.External",973109
timer-event-start,"V8.External",973125
timer-event-end,"V8.External",973141
timer-event-start,"V8.External",973153
timer-event-end,"V8.External",973170
current-time,973229
timer-event-start,"V8.External",973258
timer-event-end,"V8.External",973268
timer-event-start,"V8.External",973278
timer-event-end,"V8.External",973290
timer-event-start,"V8.External",973302
timer-event-end,"V8.External",973327
current-time,973345
current-time,973357
timer-event-start,"V8.External",973377
timer-event-end,"V8.External",973386
timer-event-start,"V8.External",973396
timer-event-end,"V8.External",973406
tick,0x7fff758292c2,973438,0,0x7fff7576a796,4,0x100219d2e,0x2b5e6cbfc92e,0x1c8e37790860,0x2b5e6cbfb371,0x2b5ea6acf8bc,0x2b5ea6acea9d,0x2b5e6cbf243b,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
current-time,973465
timer-event-start,"V8.External",973482
timer-event-end,"V8.External",973517
current-time,973544
current-time,973569
timer-event-start,"V8.External",973598
timer-event-end,"V8.External",973609
timer-event-start,"V8.External",973620
timer-event-end,"V8.External",973637
timer-event-start,"V8.External",973647
timer-event-end,"V8.External",973664
current-time,973694
timer-event-start,"V8.External",973718
timer-event-end,"V8.External",973728
timer-event-start,"V8.External",973737
timer-event-end,"V8.External",973747
timer-event-start,"V8.External",973755
timer-event-end,"V8.External",973773
current-time,973786
current-time,973805
timer-event-start,"V8.External",973829
timer-event-end,"V8.External",973841
timer-event-start,"V8.External",973850
timer-event-end,"V8.External",973859
timer-event-start,"V8.External",973867
timer-event-end,"V8.External",973895
current-time,973963
timer-event-start,"V8.External",973991
timer-event-end,"V8.External",974005
timer-event-start,"V8.External",974014
timer-event-end,"V8.External",974026
timer-event-start,"V8.External",974038
timer-event-end,"V8.External",974074
current-time,974093
current-time,974109
timer-event-start,"V8.External",974131
timer-event-end,"V8.External",974142
timer-event-start,"V8.External",974159
timer-event-end,"V8.External",974174
current-time,974196
timer-event-start,"V8.External",974213
timer-event-end,"V8.External",974235
current-time,974255
current-time,974312
timer-event-start,"V8.External",974352
timer-event-end,"V8.External",974368
timer-event-start,"V8.External",974385
timer-event-end,"V8.External",974402
timer-event-start,"V8.External",974415
timer-event-end,"V8.External",974473
tick,0x7fff7582a702,974519,0,0x10082012f,4,0x7ffeefbf4fc0,0x1c8e3778fe16,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5ea6ac748f,0x2b5ea6acebeb,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
current-time,974539
timer-event-start,"V8.External",974583
timer-event-end,"V8.External",974596
timer-event-start,"V8.External",974637
timer-event-end,"V8.External",974653
timer-event-start,"V8.External",974667
timer-event-end,"V8.External",974689
current-time,974711
current-time,974753
timer-event-start,"V8.External",974791
timer-event-end,"V8.External",974804
timer-event-start,"V8.External",974813
timer-event-end,"V8.External",974822
timer-event-start,"V8.External",974834
timer-event-end,"V8.External",974854
current-time,974926
timer-event-start,"V8.External",974958
timer-event-end,"V8.External",974969
timer-event-start,"V8.External",974981
timer-event-end,"V8.External",974992
timer-event-start,"V8.External",975003
timer-event-end,"V8.External",975020
current-time,975038
current-time,975050
timer-event-start,"V8.External",975072
timer-event-end,"V8.External",975081
timer-event-start,"V8.External",975092
timer-event-end,"V8.External",975102
current-time,975123
timer-event-start,"V8.External",975136
timer-event-end,"V8.External",975157
current-time,975182
current-time,975208
timer-event-start,"V8.External",975239
timer-event-end,"V8.External",975249
timer-event-start,"V8.External",975260
timer-event-end,"V8.External",975270
timer-event-start,"V8.External",975280
timer-event-end,"V8.External",975297
current-time,975330
timer-event-start,"V8.External",975358
timer-event-end,"V8.External",975367
timer-event-start,"V8.External",975379
timer-event-end,"V8.External",975389
timer-event-start,"V8.External",975399
timer-event-end,"V8.External",975418
current-time,975433
current-time,975455
timer-event-start,"V8.External",975481
timer-event-end,"V8.External",975492
timer-event-start,"V8.External",975503
timer-event-end,"V8.External",975515
timer-event-start,"V8.External",975524
timer-event-end,"V8.External",975543
current-time,975617
timer-event-start,"V8.External",975647
timer-event-end,"V8.External",975657
timer-event-start,"V8.External",975669
timer-event-end,"V8.External",975680
timer-event-start,"V8.External",975689
timer-event-end,"V8.External",975734
tick,0x0,975746,0,0x0,3
current-time,975771
current-time,975787
timer-event-start,"V8.External",975815
timer-event-end,"V8.External",975829
timer-event-start,"V8.External",975845
timer-event-end,"V8.External",975860
current-time,975888
timer-event-start,"V8.External",975905
timer-event-end,"V8.External",975923
current-time,975945
current-time,975974
timer-event-start,"V8.External",976014
timer-event-end,"V8.External",976029
timer-event-start,"V8.External",976043
timer-event-end,"V8.External",976059
timer-event-start,"V8.External",976074
timer-event-end,"V8.External",976101
current-time,976141
timer-event-start,"V8.External",976176
timer-event-end,"V8.External",976190
timer-event-start,"V8.External",976206
timer-event-end,"V8.External",976217
timer-event-start,"V8.External",976233
timer-event-end,"V8.External",976253
current-time,976276
current-time,976306
timer-event-start,"V8.External",976343
timer-event-end,"V8.External",976361
timer-event-start,"V8.External",976378
timer-event-end,"V8.External",976391
timer-event-start,"V8.External",976405
timer-event-end,"V8.External",976442
current-time,976525
timer-event-start,"V8.External",976559
timer-event-end,"V8.External",976569
timer-event-start,"V8.External",976581
timer-event-end,"V8.External",976592
timer-event-start,"V8.External",976601
timer-event-end,"V8.External",976620
current-time,976638
current-time,976651
timer-event-start,"V8.External",976672
timer-event-end,"V8.External",976690
timer-event-start,"V8.External",976703
timer-event-end,"V8.External",976714
current-time,976734
timer-event-start,"V8.External",976746
timer-event-end,"V8.External",976764
current-time,976781
current-time,976805
timer-event-start,"V8.External",976838
timer-event-end,"V8.External",976853
tick,0x7fff758292c2,976910,0,0x7fff7576a796,4,0x100219d2e,0x2b5e6cbfbed0,0x1c8e377906f7,0x2b5e6cbfb371,0x2b5e6cbfb183,0x1c8e3778fb87,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5ea6ac748f,0x2b5ea6acebeb,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-start,"V8.External",976929
timer-event-end,"V8.External",976948
timer-event-start,"V8.External",976962
timer-event-end,"V8.External",976984
current-time,977023
timer-event-start,"V8.External",977063
timer-event-end,"V8.External",977093
timer-event-start,"V8.External",977110
timer-event-end,"V8.External",977127
timer-event-start,"V8.External",977140
timer-event-end,"V8.External",977165
current-time,977188
current-time,977221
timer-event-start,"V8.External",977258
timer-event-end,"V8.External",977276
timer-event-start,"V8.External",977291
timer-event-end,"V8.External",977305
timer-event-start,"V8.External",977318
timer-event-end,"V8.External",977345
current-time,977423
timer-event-start,"V8.External",977462
timer-event-end,"V8.External",977476
timer-event-start,"V8.External",977490
timer-event-end,"V8.External",977503
timer-event-start,"V8.External",977516
timer-event-end,"V8.External",977534
current-time,977553
current-time,977572
timer-event-start,"V8.External",977597
timer-event-end,"V8.External",977610
timer-event-start,"V8.External",977623
timer-event-end,"V8.External",977635
current-time,977658
timer-event-start,"V8.External",977674
timer-event-end,"V8.External",977701
current-time,977730
current-time,977761
timer-event-start,"V8.External",977806
timer-event-end,"V8.External",977822
timer-event-start,"V8.External",977837
timer-event-end,"V8.External",977852
timer-event-start,"V8.External",977865
timer-event-end,"V8.External",977886
current-time,977921
timer-event-start,"V8.OptimizeCode",977974
timer-event-start,"V8.RecompileSynchronous",978017
tick,0x7fff758292c2,978082,0,0x7fff7576a796,2,0x1005ffb1f,0x2b5e6cbf9abf,0x2b5e6cbf911b,0x2b5e6cbf64ff,0x1c8e3778f890,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5e6cbf24b2,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-end,"V8.RecompileSynchronous",978489
timer-event-start,"V8.RecompileConcurrent",978510
timer-event-end,"V8.OptimizeCode",978528
timer-event-start,"V8.External",978558
timer-event-end,"V8.External",978571
timer-event-start,"V8.External",978585
timer-event-end,"V8.External",978597
timer-event-start,"V8.External",978608
timer-event-end,"V8.External",978626
current-time,978650
current-time,978690
timer-event-start,"V8.External",978730
timer-event-end,"V8.External",978743
timer-event-start,"V8.External",978759
timer-event-end,"V8.External",978771
timer-event-start,"V8.External",978786
timer-event-end,"V8.External",978809
current-time,978908
timer-event-start,"V8.External",978944
timer-event-end,"V8.External",978958
timer-event-start,"V8.External",978974
timer-event-end,"V8.External",978987
timer-event-start,"V8.External",978998
timer-event-end,"V8.External",979021
current-time,979042
current-time,979070
timer-event-start,"V8.External",979093
timer-event-end,"V8.External",979105
timer-event-start,"V8.External",979119
timer-event-end,"V8.External",979136
current-time,979159
timer-event-start,"V8.External",979176
timer-event-end,"V8.External",979199
current-time,979222
current-time,979253
tick,0x7fff758292c2,979290,0,0x7fff7576a796,0,0x10023124a,0x2b5e6cbf7874,0x2b5e6cbf62ad,0x1c8e3778f890,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5ea6ac748f,0x2b5ea6acebeb,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-start,"V8.External",979310
timer-event-end,"V8.External",979325
timer-event-start,"V8.External",979338
timer-event-end,"V8.External",979350
timer-event-start,"V8.External",979362
timer-event-end,"V8.External",979384
current-time,979427
timer-event-start,"V8.External",979460
timer-event-end,"V8.External",979472
timer-event-start,"V8.External",979485
timer-event-end,"V8.External",979498
timer-event-start,"V8.External",979510
timer-event-end,"V8.External",979534
current-time,979556
current-time,979581
timer-event-start,"V8.External",979613
timer-event-end,"V8.External",979626
timer-event-start,"V8.External",979640
timer-event-end,"V8.External",979653
timer-event-start,"V8.External",979666
timer-event-end,"V8.External",979693
current-time,979778
timer-event-start,"V8.External",979842
timer-event-end,"V8.External",979858
timer-event-start,"V8.External",979872
timer-event-end,"V8.External",979901
timer-event-start,"V8.External",979920
timer-event-end,"V8.External",979950
current-time,979975
current-time,979994
timer-event-start,"V8.External",980025
timer-event-end,"V8.External",980041
timer-event-start,"V8.External",980058
timer-event-end,"V8.External",980075
current-time,980100
timer-event-start,"V8.External",980129
timer-event-end,"V8.External",980155
current-time,980176
current-time,980274
timer-event-start,"V8.External",980318
timer-event-end,"V8.External",980359
timer-event-start,"V8.External",980383
timer-event-end,"V8.External",980417
tick,0x7fff758292c2,980443,0,0x7fff7576a796,0,0x100219d2e,0x2b5e6cbfc92e,0x1c8e37790860,0x2b5e6cbfb371,0x2b5e6cbfb183,0x1c8e3778fb87,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5ea6ac748f,0x2b5ea6acebeb,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-start,"V8.External",980481
timer-event-end,"V8.External",980534
current-time,980583
timer-event-start,"V8.External",980623
timer-event-end,"V8.External",980639
timer-event-start,"V8.External",980655
timer-event-end,"V8.External",980668
timer-event-start,"V8.External",980684
timer-event-end,"V8.External",980707
current-time,980727
current-time,980754
timer-event-start,"V8.External",980794
timer-event-end,"V8.External",980808
timer-event-start,"V8.External",980823
timer-event-end,"V8.External",980838
timer-event-start,"V8.External",980854
timer-event-end,"V8.RecompileConcurrent",980873
timer-event-end,"V8.External",980893
timer-event-start,"V8.RecompileSynchronous",980914
code-creation,LazyCompile,1,980969,0x1c8e37790ba0,2056,"applyStyle /Users/mdebarros/Documents/ModusDocs/Projects/MojaLoop/git/fork/central-services-shared/node_modules/colors/lib/colors.js:89:20",0x2b5e79633c78,*
timer-event-end,"V8.RecompileSynchronous",980991
current-time,981089
timer-event-start,"V8.External",981127
timer-event-end,"V8.External",981142
timer-event-start,"V8.External",981159
timer-event-end,"V8.External",981173
timer-event-start,"V8.External",981188
timer-event-end,"V8.External",981214
timer-event-start,"V8.OptimizeCode",981240
timer-event-start,"V8.RecompileSynchronous",981263
tick,0x0,981453,0,0x0,3
tick,0x1002d845c,982556,0,0x4,2,0x1005ffb1f,0x1c8e3778fe30,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5e6cbf2430,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-end,"V8.RecompileSynchronous",982626
timer-event-start,"V8.RecompileConcurrent",982655
timer-event-end,"V8.OptimizeCode",982757
current-time,982797
current-time,982818
timer-event-start,"V8.External",982857
timer-event-end,"V8.External",982871
timer-event-start,"V8.External",982892
timer-event-end,"V8.External",982907
current-time,982940
timer-event-start,"V8.External",982959
timer-event-end,"V8.External",982997
current-time,983050
current-time,983107
timer-event-start,"V8.External",983175
timer-event-end,"V8.External",983198
timer-event-start,"V8.External",983217
timer-event-end,"V8.External",983234
timer-event-start,"V8.External",983252
timer-event-end,"V8.External",983284
current-time,983335
timer-event-start,"V8.External",983376
timer-event-end,"V8.External",983394
timer-event-start,"V8.External",983410
timer-event-end,"V8.External",983424
timer-event-start,"V8.External",983437
timer-event-end,"V8.External",983462
current-time,983483
current-time,983515
timer-event-start,"V8.External",983549
timer-event-end,"V8.External",983565
timer-event-start,"V8.External",983581
timer-event-end,"V8.External",983617
tick,0x7fff758292c2,983646,0,0x7fff7576a796,0,0x100219d2e,0x2b5e6cbfc92e,0x1c8e37790860,0x2b5e6cbfb371,0x2b5e6cbfb183,0x1c8e3778fb87,0x2b5e6cbf5464,0x1c8e3778b778,0x2b5e6cbf0459,0x2b5e6cbf239f,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-start,"V8.External",983674
timer-event-end,"V8.External",983696
current-time,983790
timer-event-start,"V8.External",983824
timer-event-end,"V8.External",983834
timer-event-start,"V8.External",983845
timer-event-end,"V8.External",983856
timer-event-start,"V8.External",983867
timer-event-end,"V8.External",983885
current-time,983904
current-time,983915
timer-event-start,"V8.External",983937
timer-event-end,"V8.External",983947
timer-event-start,"V8.External",983970
timer-event-end,"V8.External",983982
current-time,984003
timer-event-start,"V8.External",984016
timer-event-end,"V8.External",984039
current-time,984060
current-time,984105
timer-event-start,"V8.External",984136
timer-event-end,"V8.External",984161
timer-event-start,"V8.External",984185
timer-event-end,"V8.External",984202
timer-event-start,"V8.External",984217
timer-event-end,"V8.External",984242
current-time,984282
timer-event-start,"V8.External",984318
timer-event-end,"V8.External",984332
timer-event-start,"V8.External",984346
timer-event-end,"V8.External",984360
timer-event-start,"V8.External",984375
timer-event-end,"V8.External",984395
current-time,984416
current-time,984447
timer-event-start,"V8.External",984498
timer-event-end,"V8.External",984520
timer-event-start,"V8.External",984534
timer-event-end,"V8.External",984550
timer-event-start,"V8.External",984567
timer-event-end,"V8.External",984592
current-time,984676
timer-event-start,"V8.External",984712
timer-event-end,"V8.External",984726
timer-event-start,"V8.External",984742
timer-event-end,"V8.External",984755
timer-event-start,"V8.External",984773
timer-event-end,"V8.External",984801
current-time,984824
current-time,984839
timer-event-start,"V8.External",984866
timer-event-end,"V8.External",984880
timer-event-start,"V8.External",984896
timer-event-end,"V8.External",984909
current-time,984933
timer-event-start,"V8.External",984952
timer-event-end,"V8.External",984976
current-time,985021
current-time,985053
tick,0x1c8e3764c793,985088,0,0x2b5e2b340f01,0,0x1c8e376b8c3c,0x2b5e6cbf244c,0x1c8e376b8eb6,0x1c8e376894a8,0x1007647b2,0x2b5ea6ac3c43
timer-event-start,"V8.External",985114
timer-event-end,"V8.External",985130
timer-event-start,"V8.External",985150
timer-event-end,"V8.External",985166
timer-event-start,"V8.External",985183
timer-event-end,"V8.External",985211
current-time,985254
timer-event-start,"V8.External",985291
timer-event-end,"V8.External",985305
timer-event-start,"V8.External",985319
timer-event-end,"V8.External",985333
timer-event-start,"V8.External",985346
timer-event-end,"V8.External",985366
current-time,985384
current-time,985414
timer-event-start,"V8.External",985448
timer-event-end,"V8.External",985465
timer-event-start,"V8.External",985499
timer-event-end,"V8.External",985524
